age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;y
43;management;married;tertiary;no;5054;no;no;cellular;25;apr;366;4;56;1;unknown;yes
35;technician;single;secondary;no;0;yes;no;cellular;14;may;1125;1;179;2;unknown;yes
35;management;single;secondary;no;0;yes;no;cellular;13;may;1093;1;70;0;unknown;yes
34;blue-collar;married;secondary;no;976;no;no;cellular;28;jul;1368;3;205;2;unknown;yes
31;housemaid;married;secondary;no;43;no;no;cellular;20;aug;685;4;8;0;unknown;yes
60;management;divorced;tertiary;no;988;no;no;cellular;17;aug;1011;5;-1;0;unknown;yes
34;admin.;married;tertiary;no;43;yes;no;cellular;18;apr;365;2;-1;0;unknown;yes
31;student;single;secondary;no;256;no;no;cellular;9;oct;213;1;-1;0;unknown;yes
77;retired;married;tertiary;no;7949;no;no;cellular;5;feb;506;1;83;4;unknown;yes
46;blue-collar;married;secondary;no;2294;no;no;cellular;6;feb;240;3;6;0;unknown;yes
49;management;married;primary;no;3358;no;no;cellular;9;feb;243;3;-1;0;unknown;yes
31;management;married;tertiary;no;587;no;no;cellular;19;jun;308;1;179;1;success;yes
53;services;single;secondary;no;-253;yes;no;cellular;9;aug;2088;1;-1;0;unknown;yes
40;management;married;tertiary;no;3347;no;no;cellular;5;oct;223;1;115;1;unknown;yes
54;retired;married;tertiary;no;9308;no;no;cellular;5;jun;134;1;65;0;unknown;yes
57;services;married;secondary;no;514;no;no;cellular;16;nov;418;1;38;0;unknown;yes
39;management;married;secondary;no;2294;yes;no;cellular;17;may;757;3;-1;0;unknown;yes
44;unknown;married;tertiary;no;2211;no;no;cellular;7;nov;253;2;63;0;unknown;yes
38;technician;single;secondary;no;8;yes;no;cellular;12;apr;1066;1;-1;0;unknown;yes
40;blue-collar;married;secondary;no;669;no;no;cellular;13;jul;934;4;-1;0;unknown;yes
31;technician;married;secondary;no;682;yes;no;cellular;6;may;587;2;-1;0;unknown;yes
35;student;single;secondary;no;240;no;no;cellular;7;aug;216;1;-1;0;unknown;yes
43;admin.;married;secondary;no;203;yes;no;cellular;6;jun;228;1;-1;0;unknown;yes
37;management;single;tertiary;no;60;yes;no;cellular;24;oct;255;2;141;1;success;yes
53;management;married;tertiary;no;2206;no;no;cellular;12;feb;104;1;96;1;unknown;yes
52;services;single;tertiary;no;211;no;no;cellular;15;jun;134;1;-1;0;unknown;yes
36;technician;married;tertiary;no;3664;no;no;cellular;12;aug;664;2;-1;0;unknown;yes
59;technician;married;secondary;no;980;no;no;cellular;19;aug;992;5;-1;0;unknown;yes
35;management;single;secondary;no;684;yes;no;unknown;10;may;601;1;-1;0;unknown;yes
33;management;married;tertiary;no;3055;no;no;cellular;13;aug;466;1;-1;0;unknown;yes
41;entrepreneur;single;secondary;no;144;yes;no;cellular;23;mar;383;5;-1;0;unknown;yes
57;management;divorced;tertiary;no;10467;no;no;cellular;14;jul;206;1;49;0;unknown;yes
42;self-employed;married;tertiary;no;59;no;no;cellular;23;aug;866;7;-1;0;unknown;yes
36;technician;married;tertiary;no;592;no;no;cellular;17;aug;106;1;-1;0;unknown;yes
45;blue-collar;married;secondary;no;566;no;no;cellular;16;jul;922;6;-1;0;unknown;yes
48;blue-collar;married;secondary;no;-691;yes;no;cellular;29;may;980;2;-1;0;unknown;yes
31;management;married;tertiary;no;5486;no;no;cellular;20;apr;303;1;171;1;unknown;yes
33;student;single;tertiary;no;41;no;no;cellular;6;apr;111;2;0;3;unknown;yes
36;retired;married;secondary;no;706;yes;no;cellular;14;apr;344;1;-1;0;unknown;yes
46;management;married;tertiary;no;21908;yes;no;cellular;16;sep;552;1;-1;0;unknown;yes
37;management;married;tertiary;no;1071;no;no;cellular;11;aug;131;1;95;3;unknown;yes
31;management;married;tertiary;no;68;no;no;cellular;18;aug;687;2;-1;0;unknown;yes
38;technician;single;secondary;no;10;no;no;cellular;12;aug;591;1;-1;0;unknown;yes
42;services;divorced;secondary;no;469;no;no;cellular;18;apr;514;1;-1;0;unknown;yes
40;technician;single;secondary;no;522;no;no;cellular;11;nov;368;2;-1;0;unknown;yes
31;retired;married;secondary;no;468;no;no;cellular;26;apr;445;1;-1;0;unknown;yes
33;admin.;single;secondary;no;615;yes;no;cellular;25;may;1279;6;-1;0;unknown;yes
44;blue-collar;single;secondary;no;2164;no;no;cellular;8;feb;244;1;98;1;unknown;yes
33;management;married;secondary;no;-47;yes;no;cellular;15;apr;622;1;269;1;other;yes
31;management;single;secondary;no;6;yes;no;cellular;21;may;1017;5;-1;0;unknown;yes
57;technician;married;secondary;no;994;no;no;cellular;13;may;214;1;471;1;success;yes
56;admin.;married;secondary;no;945;no;no;unknown;14;jun;1003;5;-1;0;unknown;yes
35;management;married;tertiary;no;1044;no;no;cellular;14;mar;225;3;-1;0;unknown;yes
34;management;single;tertiary;no;5453;no;no;cellular;29;apr;413;1;-1;0;unknown;yes
46;admin.;married;secondary;no;2280;no;no;cellular;8;nov;198;2;-1;0;unknown;yes
33;blue-collar;married;tertiary;no;46;yes;no;cellular;18;may;681;2;183;1;failure;yes
33;technician;single;tertiary;no;5335;no;no;cellular;15;oct;380;3;27;0;unknown;yes
36;retired;single;secondary;no;473;no;no;unknown;9;may;1082;2;-1;0;unknown;yes
46;admin.;married;secondary;no;690;no;no;cellular;19;aug;1249;2;-1;0;unknown;yes
26;management;married;tertiary;no;1347;no;no;cellular;18;apr;280;5;92;4;success;yes
47;management;single;secondary;no;700;no;no;cellular;21;may;1243;2;-1;0;unknown;yes
31;management;married;tertiary;no;61;no;no;cellular;15;aug;719;1;-1;0;unknown;yes
35;management;married;secondary;no;524;yes;no;cellular;22;may;1688;13;-1;0;unknown;yes
72;blue-collar;married;primary;no;448;no;no;cellular;10;jul;1001;3;-1;0;unknown;yes
46;management;married;tertiary;no;1233;no;no;cellular;14;jun;346;3;-1;0;unknown;yes
41;services;married;secondary;no;2770;no;no;cellular;15;jun;622;1;-1;0;unknown;yes
53;management;divorced;secondary;no;890;no;no;cellular;21;aug;1205;2;-1;0;unknown;yes
47;blue-collar;divorced;tertiary;no;798;yes;no;cellular;12;jul;913;2;177;6;unknown;yes
46;blue-collar;married;primary;no;405;no;no;cellular;11;jul;975;2;-1;0;unknown;yes
45;management;single;tertiary;no;2371;yes;no;cellular;9;aug;1825;2;265;1;unknown;yes
35;technician;single;secondary;no;-304;yes;no;cellular;15;jul;1251;4;-1;0;unknown;yes
55;management;divorced;tertiary;no;9942;no;no;cellular;7;jul;130;1;83;0;unknown;yes
41;admin.;married;secondary;no;4;no;no;cellular;29;aug;290;1;-1;0;unknown;yes
29;technician;married;secondary;no;722;yes;no;cellular;7;may;704;2;326;2;failure;yes
24;management;married;tertiary;no;498;no;no;cellular;29;mar;245;3;28;0;success;yes
52;management;married;tertiary;no;5694;no;no;cellular;14;feb;877;2;-1;0;unknown;yes
42;technician;single;secondary;no;202;no;no;cellular;9;apr;232;1;-1;0;unknown;yes
50;management;married;tertiary;no;1680;yes;no;cellular;13;may;405;1;372;8;failure;yes
38;management;married;tertiary;no;346;yes;no;cellular;4;jul;774;1;-1;0;unknown;yes
48;management;divorced;tertiary;no;1233;no;no;cellular;10;jun;1524;1;-1;0;unknown;yes
34;technician;single;secondary;no;-9;no;no;cellular;21;aug;563;1;-1;0;unknown;yes
45;management;married;tertiary;no;2420;yes;no;cellular;3;feb;350;1;144;4;unknown;yes
28;student;single;secondary;no;3776;no;no;cellular;21;apr;275;1;-1;0;unknown;yes
35;technician;married;tertiary;no;2913;yes;no;cellular;18;aug;869;7;14;0;unknown;yes
39;self-employed;divorced;secondary;no;6;yes;no;cellular;20;apr;89;2;-1;0;unknown;yes
33;management;married;tertiary;no;289;yes;no;cellular;16;may;758;2;-1;0;unknown;yes
70;student;married;tertiary;no;4;no;no;cellular;17;aug;867;1;43;0;unknown;yes
40;technician;married;secondary;no;2431;no;no;cellular;12;jan;294;2;175;2;success;yes
75;technician;married;secondary;no;6;yes;no;cellular;22;oct;642;1;185;1;failure;yes
41;admin.;divorced;tertiary;no;13;yes;no;cellular;13;oct;246;1;-1;0;unknown;yes
32;management;divorced;tertiary;no;1;yes;no;cellular;15;apr;114;1;-1;0;unknown;yes
34;admin.;single;tertiary;no;395;no;no;cellular;3;feb;710;1;-1;0;unknown;yes
41;management;married;tertiary;no;1036;no;no;cellular;14;mar;199;2;-1;0;unknown;yes
33;management;single;secondary;no;2549;no;no;cellular;13;feb;261;1;172;2;unknown;yes
44;housemaid;married;primary;no;890;no;no;cellular;6;apr;390;1;-1;0;unknown;yes
36;blue-collar;single;secondary;no;220;no;no;cellular;4;mar;350;2;-1;0;unknown;yes
55;management;single;tertiary;no;697;no;no;cellular;28;apr;147;1;102;1;failure;yes
27;management;single;tertiary;no;491;no;no;cellular;25;apr;238;1;-1;0;unknown;yes
45;blue-collar;single;secondary;no;543;no;no;unknown;12;may;1175;3;-1;0;unknown;yes
42;management;single;secondary;no;980;no;no;cellular;30;aug;938;1;15;0;unknown;yes
64;management;married;tertiary;no;740;no;no;cellular;21;sep;397;1;182;2;success;yes
31;management;single;tertiary;no;775;yes;no;cellular;20;jun;551;1;-1;0;unknown;yes
52;management;married;tertiary;no;347;yes;no;unknown;24;may;799;4;-1;0;unknown;yes
46;blue-collar;married;tertiary;no;2128;no;no;cellular;10;jan;252;1;97;1;success;yes
41;blue-collar;married;primary;no;-247;yes;no;cellular;20;may;532;1;147;0;unknown;yes
41;entrepreneur;married;secondary;no;4092;no;no;cellular;2;oct;332;2;104;2;success;yes
34;services;married;primary;no;1624;yes;no;cellular;21;jun;835;1;93;0;unknown;yes
30;blue-collar;married;secondary;no;-493;yes;no;cellular;7;may;695;2;209;4;unknown;yes
54;technician;married;secondary;no;6922;no;no;cellular;22;nov;549;2;-1;0;success;yes
35;management;married;tertiary;no;492;no;no;cellular;21;jun;339;1;183;7;success;yes
30;technician;married;tertiary;no;4584;yes;no;cellular;14;may;726;3;-1;0;unknown;yes
39;management;single;tertiary;no;0;no;no;cellular;9;apr;145;1;94;7;unknown;yes
49;management;married;primary;no;28;no;no;cellular;22;feb;529;2;-1;0;unknown;yes
45;technician;divorced;tertiary;no;69;no;no;cellular;26;sep;229;2;-1;0;unknown;yes
36;management;married;secondary;no;389;no;no;cellular;11;aug;250;1;91;3;failure;yes
37;services;married;secondary;no;107;yes;no;unknown;5;jul;603;2;-1;0;unknown;yes
33;admin.;single;secondary;no;215;no;no;cellular;3;mar;349;2;-1;0;unknown;yes
75;retired;married;tertiary;no;7797;no;no;cellular;4;jun;407;1;87;1;unknown;yes
32;technician;single;secondary;no;138;no;no;cellular;15;jun;171;1;-1;0;unknown;yes
30;technician;single;secondary;no;-9;no;no;cellular;19;aug;584;2;-1;0;unknown;yes
38;management;single;tertiary;no;2416;no;no;cellular;14;feb;118;3;-1;0;unknown;yes
44;retired;married;secondary;no;540;no;no;cellular;17;oct;448;1;23;0;unknown;yes
37;admin.;married;secondary;no;3650;no;no;cellular;12;nov;663;3;-1;0;unknown;yes
34;technician;single;secondary;no;1637;no;no;cellular;21;jun;778;1;84;0;unknown;yes
38;technician;married;secondary;no;4437;yes;no;cellular;10;may;778;1;120;0;unknown;yes
45;management;married;tertiary;no;1002;no;no;cellular;21;jul;1294;2;116;1;unknown;yes
33;technician;single;secondary;no;15;yes;no;cellular;13;may;990;1;-1;0;unknown;yes
78;management;single;tertiary;no;631;no;no;cellular;14;may;347;3;16;0;unknown;yes
47;retired;married;tertiary;no;689;no;no;cellular;18;apr;356;2;-1;0;unknown;yes
35;blue-collar;single;secondary;no;235;no;no;cellular;14;mar;384;1;-1;0;unknown;yes
37;blue-collar;married;secondary;no;2277;no;no;cellular;17;jun;767;2;-1;0;unknown;yes
43;management;married;secondary;no;623;yes;no;cellular;10;sep;434;2;396;2;failure;yes
37;technician;married;secondary;no;223;yes;no;cellular;2;apr;200;1;96;1;failure;yes
68;management;married;tertiary;no;426;no;no;cellular;9;aug;224;1;90;1;success;yes
48;admin.;married;secondary;no;14;yes;no;cellular;19;jul;1470;1;131;2;unknown;yes
60;retired;married;tertiary;no;8926;no;no;cellular;15;feb;673;3;20;3;unknown;yes
61;retired;married;tertiary;no;4624;no;no;cellular;11;jan;218;1;-1;0;unknown;yes
40;management;married;tertiary;no;324;yes;no;cellular;5;may;785;1;-1;0;unknown;yes
35;blue-collar;married;secondary;no;12;yes;no;cellular;17;jul;1568;9;-1;0;unknown;yes
25;services;single;secondary;no;304;no;no;cellular;10;aug;110;1;64;1;unknown;yes
33;management;married;secondary;no;-432;yes;no;cellular;10;may;620;1;246;4;unknown;yes
23;admin.;married;tertiary;no;4;no;no;cellular;13;aug;394;2;-1;0;unknown;yes
29;services;married;secondary;no;65;yes;no;unknown;22;jul;558;2;-1;0;unknown;yes
33;services;single;secondary;no;171;no;no;cellular;15;may;174;1;-1;0;unknown;yes
32;services;single;secondary;no;138;no;no;cellular;15;may;171;1;-1;0;unknown;yes
35;management;married;primary;no;317;yes;no;cellular;14;may;764;2;-1;0;unknown;yes
34;management;married;tertiary;no;935;no;no;cellular;25;oct;265;1;-1;0;unknown;yes
42;retired;single;secondary;no;415;no;no;cellular;13;jul;1012;1;-1;0;unknown;yes
35;blue-collar;single;secondary;no;2111;no;no;cellular;11;may;507;2;-1;0;unknown;yes
64;management;married;tertiary;no;1177;no;no;cellular;18;jun;209;3;-1;0;unknown;yes
49;management;married;tertiary;no;614;no;no;cellular;9;jun;330;2;142;2;success;yes
52;retired;married;tertiary;no;761;yes;no;cellular;16;apr;351;3;-1;0;unknown;yes
50;management;married;secondary;no;1235;no;no;cellular;9;jun;1533;1;-1;0;unknown;yes
33;management;married;tertiary;no;86;no;no;cellular;30;aug;337;1;-1;0;unknown;yes
38;management;married;secondary;no;2790;yes;no;cellular;3;may;524;2;-1;0;unknown;yes
40;services;married;secondary;no;852;yes;no;cellular;8;may;788;2;91;2;other;yes
51;unemployed;married;secondary;no;2094;no;no;cellular;8;may;457;5;1;0;success;yes
34;management;single;tertiary;no;5089;no;no;cellular;25;nov;219;3;-1;0;unknown;yes
58;management;married;tertiary;no;0;no;no;cellular;5;may;493;1;-1;0;unknown;yes
47;blue-collar;married;secondary;no;173;yes;no;cellular;4;may;529;1;-1;0;unknown;yes
42;management;married;secondary;no;282;no;no;cellular;19;aug;426;1;223;4;success;yes
42;services;married;secondary;no;104;yes;no;unknown;16;jul;631;3;-1;0;unknown;yes
64;admin.;married;secondary;no;4712;no;no;cellular;6;mar;252;1;3;0;unknown;yes
55;technician;married;tertiary;no;14;no;no;cellular;9;aug;826;2;-1;0;unknown;yes
37;technician;single;secondary;no;214;no;no;cellular;15;apr;248;1;-1;0;unknown;yes
47;admin.;divorced;tertiary;no;14;yes;no;cellular;5;oct;229;2;-1;0;unknown;yes
48;management;married;secondary;no;642;yes;no;cellular;8;sep;414;2;431;2;failure;yes
36;blue-collar;married;secondary;no;1770;no;no;cellular;28;oct;647;5;-1;0;unknown;yes
66;management;married;secondary;no;8022;no;no;cellular;4;jun;325;1;50;1;unknown;yes
34;management;single;tertiary;no;0;yes;no;cellular;28;oct;152;1;-1;0;unknown;yes
36;management;single;tertiary;no;489;no;no;cellular;15;mar;258;2;182;6;success;yes
57;admin.;married;tertiary;no;404;no;no;cellular;3;apr;578;1;-1;0;unknown;yes
54;admin.;married;tertiary;no;1855;no;no;cellular;26;feb;235;1;29;1;unknown;yes
39;blue-collar;single;secondary;no;0;no;no;cellular;11;sep;146;1;84;7;success;yes
42;management;married;secondary;no;3671;no;no;cellular;15;nov;605;1;56;1;unknown;yes
53;admin.;single;primary;no;497;yes;no;cellular;15;jul;673;3;-1;0;unknown;yes
54;housemaid;married;secondary;no;1066;no;no;cellular;3;jun;360;1;13;0;unknown;yes
54;admin.;married;tertiary;no;354;no;no;cellular;4;apr;580;1;-1;0;unknown;yes
26;management;single;secondary;no;2509;no;no;cellular;16;feb;477;1;3;0;success;yes
28;management;married;secondary;no;45;no;no;cellular;24;aug;552;2;-1;0;unknown;yes
26;admin.;single;secondary;no;677;yes;no;unknown;21;may;579;3;-1;0;unknown;yes
51;management;married;tertiary;no;9199;no;no;cellular;17;jan;656;3;0;0;unknown;yes
48;management;married;tertiary;no;397;yes;no;unknown;29;may;871;4;-1;0;unknown;yes
42;technician;married;secondary;no;83;no;no;unknown;24;may;796;1;-1;0;unknown;yes
32;retired;married;tertiary;no;750;yes;no;cellular;9;apr;320;4;-1;0;unknown;yes
48;admin.;married;secondary;no;325;no;no;cellular;22;jun;416;1;170;1;success;yes
43;management;married;tertiary;no;4433;yes;no;cellular;12;may;819;1;133;0;unknown;yes
48;entrepreneur;married;secondary;no;2952;no;no;cellular;9;aug;261;1;-1;0;unknown;yes
45;technician;married;secondary;no;1187;no;no;cellular;16;aug;887;2;-1;0;unknown;yes
38;technician;single;secondary;no;2538;no;no;cellular;16;jul;293;3;130;2;success;yes
42;admin.;married;secondary;no;77;no;no;cellular;19;jul;1219;2;-1;0;unknown;yes
28;retired;married;secondary;no;697;yes;no;cellular;16;apr;340;1;-1;0;unknown;yes
59;blue-collar;married;secondary;no;2093;no;no;cellular;18;sep;433;1;176;3;success;yes
38;blue-collar;married;secondary;no;2402;yes;no;cellular;17;may;685;4;19;0;unknown;yes
39;blue-collar;single;secondary;no;501;no;no;cellular;21;jul;706;9;-1;0;unknown;yes
35;blue-collar;single;secondary;no;-88;yes;no;cellular;13;may;1100;2;-1;0;unknown;yes
33;management;single;tertiary;no;5176;no;no;cellular;16;apr;219;5;133;3;unknown;yes
44;technician;single;secondary;no;6;no;no;cellular;12;aug;601;1;-1;0;unknown;yes
52;management;married;secondary;no;2339;no;no;cellular;25;nov;772;2;64;0;unknown;yes
32;management;married;tertiary;no;1338;no;no;cellular;17;apr;321;2;120;3;success;yes
43;management;single;secondary;no;207;no;no;cellular;10;mar;118;1;-1;0;unknown;yes
34;management;married;secondary;no;3040;yes;no;cellular;13;jun;472;1;-1;0;unknown;yes
31;blue-collar;married;secondary;no;103;yes;no;unknown;15;may;682;2;-1;0;unknown;yes
48;admin.;married;secondary;no;4729;no;no;cellular;8;mar;301;1;78;2;unknown;yes
57;housemaid;married;primary;no;899;no;no;cellular;10;jun;389;1;-1;0;unknown;yes
33;management;married;tertiary;no;-3;no;no;cellular;6;nov;257;1;98;2;success;yes
50;retired;married;secondary;no;923;no;no;telephone;5;jul;374;1;-1;0;unknown;yes
29;blue-collar;married;secondary;no;-875;yes;no;cellular;16;may;757;2;-1;0;unknown;yes
34;retired;married;secondary;no;2954;no;no;cellular;8;aug;322;1;-1;0;unknown;yes
41;blue-collar;divorced;tertiary;no;830;yes;no;cellular;11;jul;870;1;180;5;unknown;yes
63;management;married;tertiary;no;4148;yes;no;cellular;16;nov;244;2;621;1;other;yes
41;management;married;secondary;no;4093;no;no;cellular;2;oct;335;2;99;2;success;yes
40;management;single;tertiary;no;5045;no;no;cellular;22;apr;250;8;182;4;unknown;yes
41;management;married;tertiary;no;3312;no;no;cellular;15;nov;535;2;148;2;unknown;yes
28;blue-collar;married;secondary;no;780;yes;no;cellular;12;sep;295;3;49;0;failure;yes
23;admin.;married;tertiary;no;4;yes;no;cellular;12;apr;394;2;-1;0;unknown;yes
31;services;married;secondary;no;135;yes;no;unknown;3;jul;631;2;-1;0;unknown;yes
43;blue-collar;divorced;secondary;no;-396;yes;no;cellular;22;may;789;2;-1;0;unknown;yes
28;management;married;tertiary;no;1665;no;no;cellular;5;aug;248;1;-1;0;unknown;yes
36;technician;married;tertiary;no;0;no;no;cellular;12;jul;779;3;-1;0;unknown;yes
34;management;married;tertiary;no;944;no;no;cellular;13;sep;302;2;170;3;failure;yes
43;management;divorced;secondary;no;6;no;no;cellular;20;apr;108;2;-1;0;unknown;yes
33;admin.;married;secondary;no;54;no;no;cellular;30;aug;347;1;-1;0;unknown;yes
44;management;married;tertiary;no;510;no;no;cellular;12;apr;172;4;36;0;unknown;yes
38;retired;married;tertiary;no;7364;no;no;cellular;13;jun;181;2;93;2;success;yes
66;housemaid;married;primary;no;943;no;no;cellular;21;jun;373;1;38;1;unknown;yes
34;management;married;tertiary;no;0;no;no;cellular;8;jun;529;1;76;4;unknown;yes
46;blue-collar;married;secondary;no;99;yes;no;cellular;14;may;471;4;51;2;unknown;yes
31;management;married;tertiary;no;803;yes;no;cellular;13;sep;564;1;-1;0;unknown;yes
49;admin.;married;tertiary;no;1971;no;no;cellular;27;mar;186;1;113;2;unknown;yes
